timestamp,auction_id,base_cpm,winning_bid,audience_segment,ad_category,device_type,hour_of_day,day_of_week,ad_position,ad_size,user_location,user_age,user_gender,value_per_conversion,true_ctr,true_cvr,clicked,converted
2025-05-28 19:03:34.345408,AUCTION_059268,8.621587418416548,0.31768938676301894,travel_enthusiasts,electronics,mobile,12,6,content,300x250,MT,36,F,45.0,0.05320782878175493,0.2205272779338992,0,0
2025-05-16 10:51:22.617373,AUCTION_019662,15.303032432053042,0.6123148386158366,fashion_shoppers,sports,mobile,22,1,content,728x90,IQ,42,F,25.0,0.08274002350828374,0.10491283793663153,0,0
2025-06-01 06:44:41.338089,AUCTION_049825,5.904929213475691,0.44395869254983666,travel_enthusiasts,family,tablet,3,0,content,300x250,MC,50,F,20.0,0.03308935538389706,0.21620439860056187,0,0
2025-05-12 03:10:41.500191,AUCTION_001322,7.683819764859302,0.4252362208189799,food_lovers,business,mobile,4,2,bottom,160x600,AZ,22,M,70.0,0.025742591690281334,0.1884374157697379,0,0
2025-05-28 11:05:57.832981,AUCTION_037623,8.706000305028015,1.4910300371246052,students,electronics,mobile,18,5,top,728x90,MH,18,M,45.0,0.20668236347024965,0.11926479583282135,0,0
2025-05-24 07:23:34.469359,AUCTION_020086,6.081777175627212,1.8479928099011194,travel_enthusiasts,electronics,mobile,15,1,content,160x600,BT,33,M,45.0,0.04835672184041615,0.16361997163783773,0,0
2025-06-04 04:53:16.958046,AUCTION_088365,11.738534037513062,0.9245759159908853,food_lovers,food,mobile,2,5,sidebar,728x90,ML,37,F,15.0,0.29369555662417635,0.10169475127297947,0,0
2025-05-26 10:37:24.734180,AUCTION_092895,5.677714797887133,0.5558959582697808,gaming_community,electronics,mobile,23,6,content,320x50,ET,45,M,45.0,0.18061911163907773,0.23508175166802942,0,0
2025-05-11 15:53:08.555212,AUCTION_069587,9.206188250988612,0.6236523399624826,students,gaming,mobile,17,5,top,160x600,ID,30,M,35.0,0.2997541255230509,0.08584005737926054,0,0
2025-06-05 21:23:31.568834,AUCTION_026586,10.364635122891118,0.365848175587035,sports_fans,education,desktop,2,5,top,320x50,SN,38,F,50.0,0.048650405298842285,0.42447113869376035,0,0
2025-05-11 03:35:56.498965,AUCTION_039878,10.60441114635153,0.4056097461871022,parents,electronics,mobile,20,0,top,728x90,HU,51,M,45.0,0.05974177900648147,0.15546247976079616,0,0
2025-05-18 19:54:34.066542,AUCTION_075298,11.495315473467608,0.23146413627729226,food_lovers,gaming,mobile,4,0,sidebar,300x250,EE,40,M,35.0,0.04364694827094138,0.18874092354166092,0,0
2025-06-01 22:46:15.917698,AUCTION_053978,6.735193979945128,1.325771656754748,tech_enthusiasts,food,tablet,10,6,content,728x90,BY,45,F,15.0,0.021230871211807553,0.12420088361988117,0,0
2025-06-05 22:15:34.411977,AUCTION_049673,29.735396386717664,1.1568293184469318,tech_enthusiasts,gaming,desktop,18,6,sidebar,300x250,RW,26,F,35.0,0.1769111962715999,0.30542888201486,0,0
2025-06-04 18:18:37.366372,AUCTION_075961,4.072418539546179,0.1983584614147457,food_lovers,electronics,mobile,20,4,content,300x250,GR,39,M,45.0,0.12517920484885056,0.2544439375858462,0,0
2025-05-20 21:56:49.387466,AUCTION_025355,15.378310732229568,0.8673930433900607,business_professionals,travel,mobile,15,1,content,300x250,TN,30,M,90.0,0.13144540207365607,0.38529533725243753,0,0
2025-05-28 02:43:00.841218,AUCTION_027733,14.056561028893285,1.391302399724993,business_professionals,education,mobile,17,1,top,728x90,IL,26,F,50.0,0.3133053611762053,0.19659757416270152,0,0
2025-06-02 14:20:58.316609,AUCTION_018005,14.291827266158217,0.6399850194743473,food_lovers,sports,mobile,2,0,top,320x50,MH,40,F,25.0,0.03942047807361699,0.12725212120604537,0,0
2025-05-15 01:27:29.907298,AUCTION_022672,15.452421638043987,0.4616237146444427,fashion_shoppers,electronics,desktop,2,0,sidebar,160x600,GN,44,M,45.0,0.031302544218102406,0.3073212647377887,0,0
2025-05-26 20:23:28.650213,AUCTION_050380,13.599216885461502,0.5227326186179224,gaming_community,family,mobile,19,2,top,320x50,PA,32,F,20.0,0.06269911879079582,0.06908646290892888,0,0
2025-05-30 09:13:39.566502,AUCTION_059038,4.837713673382802,0.8361810459102897,gaming_community,sports,desktop,2,4,bottom,300x250,MG,25,M,25.0,0.035674988554318325,0.274377513200924,0,0
2025-05-14 10:16:11.586834,AUCTION_043444,6.514170816845773,0.832303041236112,students,family,desktop,15,6,top,728x90,MR,18,M,20.0,0.13423344580019736,0.1919949688858299,0,0
2025-05-18 06:32:43.777255,AUCTION_002280,14.280139558988783,0.6503901636687663,students,electronics,mobile,16,2,content,320x50,KW,63,F,45.0,0.07670555949433534,0.29862396940791014,0,0
2025-06-05 23:43:49.177073,AUCTION_077964,12.497431995932295,0.14711049447829697,travel_enthusiasts,sports,desktop,15,6,sidebar,728x90,AL,30,F,25.0,0.03447083469267022,0.2518652524097609,0,0
2025-06-01 20:46:06.550464,AUCTION_096125,12.578555791423332,0.7618821656392911,business_professionals,business,desktop,15,5,top,728x90,ZA,27,M,70.0,0.4002607709070171,0.5925927643471267,0,0
2025-05-17 04:06:40.624493,AUCTION_077647,6.63309008710572,0.658558797648623,travel_enthusiasts,fashion,mobile,19,1,top,728x90,SZ,52,F,30.0,0.09880461062909689,0.19726847652416205,0,0
2025-05-25 02:54:16.283354,AUCTION_031431,11.872439539669424,0.4491863883074037,sports_fans,education,mobile,18,6,sidebar,300x250,LU,32,F,50.0,0.0481269029093153,0.16459370215080835,0,0
2025-05-14 18:16:35.995033,AUCTION_031922,31.763549202530722,1.2791626262038267,travel_enthusiasts,business,mobile,3,0,sidebar,300x250,PH,36,F,70.0,0.04611987544500491,0.1549325926546673,0,0
2025-05-30 22:44:41.670727,AUCTION_015808,16.148675409710116,0.5898401201952894,food_lovers,gaming,mobile,22,3,bottom,300x250,GA,37,F,35.0,0.02693158634516012,0.08352486396053514,0,0
2025-05-13 14:07:26.214634,AUCTION_085541,13.923522818921276,0.4965688671635401,tech_enthusiasts,travel,mobile,20,6,top,728x90,TJ,36,M,90.0,0.06559582992326497,0.2133864735342862,1,1
2025-05-28 15:35:28.601069,AUCTION_015495,8.595846529961749,0.42937439436214986,business_professionals,gaming,desktop,0,0,sidebar,160x600,YE,18,F,35.0,0.01955544224726759,0.26921571342537254,0,0
2025-05-12 09:40:25.506563,AUCTION_077431,15.84585636598624,1.0457645821025272,travel_enthusiasts,travel,mobile,4,3,top,728x90,FR,32,M,90.0,0.34586541505258467,0.3064947615270549,0,0
2025-05-22 07:32:02.594485,AUCTION_057936,12.856646813833047,0.3395850444596099,travel_enthusiasts,fashion,mobile,21,6,top,160x600,TL,53,F,30.0,0.06131644559745082,0.22836167760518256,0,0
2025-06-03 22:16:22.043644,AUCTION_018949,6.221848958767776,0.5535876325593596,travel_enthusiasts,business,mobile,16,4,top,300x250,MD,28,M,70.0,0.09990826368043595,0.2225877902435857,0,0
2025-05-11 19:49:43.407402,AUCTION_022583,3.718990439397279,0.9642477357779665,travel_enthusiasts,family,mobile,10,1,top,320x50,FR,42,F,20.0,0.027923458221835472,0.0794502576727175,0,0
2025-05-31 17:00:40.374490,AUCTION_006748,52.60299515073181,0.8131753283102438,travel_enthusiasts,family,desktop,0,3,sidebar,728x90,LB,29,F,20.0,0.028261660096365913,0.1626785409826213,0,0
2025-05-22 06:55:29.145759,AUCTION_080573,21.995326966503015,0.6258347258614453,business_professionals,education,mobile,14,0,top,300x250,PG,32,M,50.0,0.23692557126415548,0.28851909114648655,0,0
2025-05-20 10:41:30.658579,AUCTION_053070,6.280334197615412,0.4067724276686259,sports_fans,electronics,mobile,7,2,sidebar,300x250,PK,44,M,45.0,0.034054811143555394,0.2307018987929855,0,0
2025-05-23 14:16:27.809409,AUCTION_001402,10.909704253691956,0.4387242108265189,sports_fans,family,mobile,16,5,sidebar,728x90,GH,34,F,20.0,0.03962908634357687,0.06281822688850837,0,0
2025-06-09 22:58:02.795743,AUCTION_037781,25.005955593293457,0.4577957337718743,tech_enthusiasts,fashion,desktop,4,4,content,728x90,MX,32,M,30.0,0.044432352274614846,0.2608134996763561,0,0
2025-05-26 17:50:33.649817,AUCTION_064679,12.908974058858789,0.48231721744230505,tech_enthusiasts,sports,mobile,19,4,bottom,300x250,LS,23,F,25.0,0.06484376352636691,0.08675649966307825,0,0
2025-05-19 01:02:45.350008,AUCTION_079960,11.772365004006643,0.5655961628204293,sports_fans,sports,mobile,20,6,content,300x250,CO,46,M,25.0,0.45797185344570723,0.17842672648965122,0,0
2025-05-30 05:23:35.407748,AUCTION_023787,7.184860994726101,0.653647899337962,parents,travel,desktop,11,4,sidebar,300x250,MC,40,F,90.0,0.030146257537991137,0.5748799631744936,0,0
2025-05-16 12:04:07.139907,AUCTION_030418,4.2602710072376535,0.8678918666020833,students,gaming,desktop,18,0,sidebar,300x250,AD,21,F,35.0,0.17006971910366667,0.2285927389973612,0,0
2025-05-17 19:35:09.816020,AUCTION_059034,7.559241184579804,0.7529881189025647,students,education,desktop,2,2,content,728x90,CH,27,M,50.0,0.2511692368886264,0.5213891486188148,0,0
2025-06-09 04:18:56.080685,AUCTION_020330,10.598376362329233,0.4146321019508274,parents,fashion,mobile,1,6,top,300x250,TL,43,F,30.0,0.07448224020103732,0.17352702846877643,0,0
2025-05-13 14:47:02.677749,AUCTION_095652,14.685100590042817,1.1547228762762605,tech_enthusiasts,education,mobile,13,4,content,160x600,PA,28,M,50.0,0.04588056732124669,0.20073385243963004,0,0
2025-06-04 03:20:08.935520,AUCTION_000883,9.102580822829827,0.8016582110465023,fashion_shoppers,travel,mobile,21,0,bottom,300x250,PA,38,M,90.0,0.08178358778395405,0.3384889408147532,0,0
2025-05-22 17:24:38.132821,AUCTION_041515,12.31426509440837,0.4680145857468179,food_lovers,family,desktop,17,2,sidebar,300x250,JP,54,M,20.0,0.10214366160844063,0.3284042444354796,0,0
2025-05-12 08:02:59.406224,AUCTION_014038,14.243141629058487,0.4660142289616839,tech_enthusiasts,business,tablet,6,3,top,728x90,BH,50,M,70.0,0.05285718944128553,0.48888957687121354,0,0
2025-05-25 14:22:46.337424,AUCTION_044969,17.476646474679953,0.7391193611325966,business_professionals,business,mobile,9,3,top,300x250,AE,43,F,70.0,0.300658123168868,0.29618111735652297,0,0
2025-06-07 03:03:40.707133,AUCTION_032865,6.878859778142785,0.540096444441513,parents,fashion,desktop,6,4,top,300x250,NO,27,M,30.0,0.04382741528990808,0.36195102836811277,0,0
2025-05-26 16:25:07.813534,AUCTION_079368,11.951508866167991,0.8777563473103426,food_lovers,electronics,mobile,21,1,content,300x250,BJ,25,M,45.0,0.08701172006469304,0.1631560051998898,0,0
2025-05-18 18:47:12.898870,AUCTION_003253,4.959247997950828,0.6650910914968499,travel_enthusiasts,business,desktop,19,4,top,300x250,PY,37,F,70.0,0.06740879435029817,0.577358952708247,0,0
2025-06-05 19:40:55.257405,AUCTION_002937,19.75554709467255,0.3474774673483781,students,travel,mobile,18,3,sidebar,300x250,RS,45,F,90.0,0.03343530633164314,0.3380203760226654,0,0
2025-06-07 01:46:28.563824,AUCTION_036838,8.156553808173229,1.1826790992257625,fashion_shoppers,sports,mobile,21,0,sidebar,160x600,BG,32,M,25.0,0.04823374980256059,0.07451395433217783,0,0
2025-05-31 16:23:35.200614,AUCTION_025039,6.356458775306581,0.6209656317155252,fashion_shoppers,travel,desktop,17,4,content,160x600,SD,32,M,90.0,0.113096856291074,0.6551574346562412,0,0
2025-06-05 05:22:20.470092,AUCTION_023394,33.04948905138161,0.7219684264691314,gaming_community,electronics,mobile,12,5,sidebar,728x90,KZ,42,F,45.0,0.06678792237418332,0.23121576270460664,0,0
2025-06-07 13:40:25.585812,AUCTION_081992,6.746548406754756,0.5896248370032997,students,gaming,mobile,22,6,sidebar,160x600,MK,42,F,35.0,0.11568942077729578,0.2088896977541012,0,0
2025-05-21 17:44:06.140197,AUCTION_056293,8.53577490654048,0.7114333254467174,food_lovers,sports,mobile,1,6,sidebar,728x90,AT,42,F,25.0,0.05113912397613123,0.143933607817954,1,1
2025-05-14 00:49:16.859427,AUCTION_001318,12.502599206818203,0.2512189378421998,food_lovers,travel,desktop,22,4,bottom,300x250,ZA,24,F,90.0,0.04333582387112361,0.3931792803965674,0,0
2025-05-26 07:31:37.651828,AUCTION_095284,13.678529958226285,0.5379823660765108,fashion_shoppers,food,mobile,17,3,bottom,160x600,FJ,18,M,15.0,0.02892013639016331,0.03816695108425908,0,0
2025-05-28 04:55:24.124513,AUCTION_032592,16.861105946844862,0.6074669527125791,parents,travel,mobile,7,0,sidebar,728x90,MY,37,M,90.0,0.02809695264891305,0.25587916749171835,0,0
2025-06-05 14:27:53.510618,AUCTION_086253,24.0318927290781,0.2800878728967638,food_lovers,gaming,mobile,13,4,bottom,728x90,CF,49,M,35.0,0.03113700868954041,0.20222977839036074,0,0
2025-05-12 05:23:07.432201,AUCTION_079994,8.441637009423713,0.7232571945072119,sports_fans,business,desktop,16,0,top,300x250,BF,51,M,70.0,0.05566848426005765,0.5687527250233765,0,0
2025-05-30 13:47:26.256294,AUCTION_063780,11.90065859790396,2.991154047696071,food_lovers,food,desktop,17,2,top,300x250,CI,23,M,15.0,0.34502477560356615,0.22826214797806235,0,0
2025-06-08 11:15:12.324357,AUCTION_037108,12.5668235171092,0.9821108871009439,tech_enthusiasts,fashion,mobile,3,1,bottom,728x90,MH,18,M,30.0,0.02543093299295396,0.08138177997636194,0,0
2025-05-19 10:52:32.331168,AUCTION_001349,18.579919529406098,0.49568469951135136,business_professionals,education,mobile,17,2,bottom,728x90,LK,29,M,50.0,0.10145984696679035,0.3029604721694976,0,0
2025-05-20 06:28:43.842852,AUCTION_004790,11.661614864900962,0.8763815842909812,fashion_shoppers,travel,desktop,6,2,content,728x90,HR,33,F,90.0,0.05265286466766112,0.4510474086260458,0,0
2025-06-08 14:44:53.633122,AUCTION_096594,18.078654771929408,1.065325805326501,students,food,tablet,11,3,top,300x250,CR,32,M,15.0,0.03909438677432859,0.08360062384209187,0,0
2025-05-28 21:13:21.377215,AUCTION_087444,13.448655278729024,0.9582759372317823,tech_enthusiasts,family,mobile,4,6,bottom,300x250,BR,37,M,20.0,0.02952049181521456,0.11309545070661825,0,0
2025-05-12 09:03:57.012386,AUCTION_087607,11.880879905280798,0.5252291075147373,gaming_community,business,tablet,17,5,top,728x90,TZ,44,F,70.0,0.05085227825277946,0.46025502543476743,0,0
2025-05-21 21:43:37.728166,AUCTION_084333,14.544538357860343,0.7167094506939365,sports_fans,electronics,mobile,13,4,sidebar,728x90,IS,32,M,45.0,0.02317672867286909,0.15986732463129408,0,0
2025-05-24 10:49:05.434074,AUCTION_058134,22.693907779590287,0.3410593515977257,travel_enthusiasts,electronics,mobile,13,5,content,728x90,VU,18,M,45.0,0.05813988901160088,0.1058355630267515,0,0
2025-05-12 07:09:05.108429,AUCTION_018634,10.483974557724286,1.8932338102938304,parents,education,mobile,13,1,top,300x250,SK,20,F,50.0,0.2591176695858988,0.21249035909352598,0,0
2025-05-14 04:30:35.531930,AUCTION_003393,29.69828048028973,0.9712206545211893,fashion_shoppers,family,desktop,8,3,bottom,160x600,TO,40,F,20.0,0.018182653099096904,0.2844545143220283,0,0
2025-05-27 22:38:33.019385,AUCTION_072228,13.78009139643511,0.7748395181693958,food_lovers,gaming,mobile,22,3,sidebar,728x90,NZ,41,F,35.0,0.06536419863512093,0.18599101182122074,0,0
2025-06-02 17:18:03.548869,AUCTION_037587,10.100296608770744,1.7752822117300253,gaming_community,fashion,mobile,8,4,content,320x50,AG,24,F,30.0,0.03251759022043431,0.0994518529936403,0,0
2025-05-29 00:58:29.947808,AUCTION_011446,6.866381886199998,0.6797972785147379,students,gaming,desktop,22,0,top,320x50,VA,39,M,35.0,0.2033674533076415,0.3825518215447311,1,1
2025-06-09 01:08:46.846874,AUCTION_092168,11.889138487983994,0.37341374997889826,food_lovers,electronics,mobile,5,0,bottom,300x250,AO,24,M,45.0,0.028965942591446157,0.11513432624423743,0,0
2025-06-07 13:10:49.388193,AUCTION_033054,11.699705951919208,0.7468101440384751,parents,sports,mobile,16,3,bottom,728x90,CF,42,M,25.0,0.017813842585408177,0.17073277897459713,0,0
2025-05-23 14:47:22.669181,AUCTION_093268,8.996468692548847,0.5881097693076205,fashion_shoppers,education,desktop,5,0,top,160x600,CM,28,M,50.0,0.02462614566249191,0.36101843230986025,0,0
2025-05-18 10:36:40.450024,AUCTION_059808,19.256554542646853,1.6984396645406,fashion_shoppers,fashion,mobile,10,3,sidebar,300x250,CV,42,F,30.0,0.16593477823771438,0.1758004157020694,0,0
2025-06-01 13:49:14.274689,AUCTION_061577,17.93594447132097,0.8985465748103891,gaming_community,electronics,mobile,18,2,bottom,300x250,CF,26,F,45.0,0.12490620247740797,0.20622982584739016,0,0
2025-05-16 21:08:29.652438,AUCTION_049660,15.757170163135044,0.4057834562117887,parents,fashion,mobile,0,3,top,300x250,AZ,31,M,30.0,0.07372115289746263,0.0853142824039042,0,0
2025-06-04 09:14:28.603415,AUCTION_011060,16.945833597191395,0.37714696868110276,students,family,mobile,4,3,content,320x50,BE,35,M,20.0,0.04120654261557618,0.12454157854112283,0,0
2025-06-03 19:27:41.026926,AUCTION_001550,9.772434533409022,1.644261799071797,sports_fans,family,desktop,3,4,bottom,160x600,TL,34,F,20.0,0.01544463499657987,0.23044836495780377,0,0
2025-06-04 00:02:02.836906,AUCTION_080750,14.217184229373304,0.5698983622570575,students,sports,mobile,2,2,bottom,320x50,CO,45,F,25.0,0.025272783475001215,0.16059947581089615,0,0
2025-05-25 22:14:07.421604,AUCTION_004510,21.52740512241422,0.34981071092645244,sports_fans,education,mobile,23,3,content,160x600,ER,18,M,50.0,0.02684528427256483,0.11133655120061446,0,0
2025-05-11 02:42:02.208342,AUCTION_026438,8.692459829974066,0.4103599127213662,business_professionals,fashion,desktop,8,4,bottom,320x50,CI,22,M,30.0,0.008426041702497966,0.23532313592318127,0,0
2025-05-29 22:39:46.817356,AUCTION_086708,18.006661317611375,0.6341799480984064,tech_enthusiasts,family,mobile,16,0,top,728x90,SZ,44,M,20.0,0.05596337811235466,0.1280806261676318,1,0
2025-06-09 03:55:13.135218,AUCTION_083003,12.168710130203074,0.7131790517389821,students,gaming,tablet,11,5,top,300x250,KN,47,F,35.0,0.20866097935129893,0.26226061373688925,0,0
2025-05-27 01:32:56.361180,AUCTION_080166,12.872557347722314,0.5261267788442824,business_professionals,fashion,mobile,1,2,content,300x250,PT,43,F,30.0,0.03146903261151175,0.17420502047493688,0,0
2025-05-25 22:37:49.384625,AUCTION_048078,12.727482075546574,1.1783244295219035,gaming_community,sports,mobile,18,5,top,300x250,KW,35,F,25.0,0.1534473286171042,0.10296449656610288,1,0
2025-05-21 12:54:28.623205,AUCTION_016301,7.478990781035513,1.6519831140291497,food_lovers,electronics,desktop,9,4,content,160x600,TT,39,F,45.0,0.025021759815149803,0.48213942803748444,0,0
2025-05-14 14:34:40.879457,AUCTION_017494,10.457171321514501,0.995276280490305,parents,education,mobile,15,6,top,320x50,ID,31,M,50.0,0.18280114687216256,0.18519564373032318,0,0
2025-05-26 02:08:14.671356,AUCTION_085698,14.845403276831048,1.3113102594998867,fashion_shoppers,fashion,mobile,1,4,bottom,728x90,RO,33,F,30.0,0.22205883846911534,0.18596439141077836,0,0
2025-06-04 20:56:41.429850,AUCTION_061705,8.909092871270053,0.4528090406435073,parents,travel,mobile,7,4,content,320x50,AT,50,M,90.0,0.01165270925411173,0.30329409043710265,0,0
2025-05-11 17:51:53.181782,AUCTION_049148,28.438210465749755,0.6984766724238171,gaming_community,education,mobile,18,0,content,300x250,PS,37,M,50.0,0.06498953812556107,0.20640238076956538,0,0
2025-05-16 16:00:04.440634,AUCTION_070172,6.569744846622707,1.406535471744072,parents,sports,mobile,16,3,content,300x250,GB,40,M,25.0,0.06569261535943614,0.16719636781224675,1,0
2025-05-31 01:48:26.216892,AUCTION_096222,16.483395374884974,0.8443361519282844,business_professionals,business,mobile,9,1,content,728x90,MH,44,F,70.0,0.2140417011742917,0.35389377473139916,1,0
2025-05-26 06:25:31.895649,AUCTION_052412,8.097482195467688,0.4035533420271886,fashion_shoppers,food,mobile,16,5,top,300x250,BD,30,F,15.0,0.09388095240908156,0.05480130649816711,0,0
2025-05-17 21:05:03.546310,AUCTION_097493,15.285264270418875,1.4186500946414657,tech_enthusiasts,gaming,mobile,3,3,top,160x600,FR,39,M,35.0,0.15052549518598085,0.2642426149284628,0,0
2025-06-07 16:11:36.020735,AUCTION_009093,6.5290388054668345,0.5501970099094124,gaming_community,fashion,desktop,8,3,top,728x90,GR,49,F,30.0,0.02915288131925867,0.4834050587954599,0,0
2025-05-26 01:59:36.010544,AUCTION_006267,13.604497863722655,0.24777787258224668,tech_enthusiasts,gaming,mobile,2,5,content,160x600,AT,32,F,35.0,0.16005319752736225,0.11815011826390882,0,0
2025-05-30 08:17:05.373569,AUCTION_081823,20.7648898490655,0.901632587820914,fashion_shoppers,education,desktop,11,0,content,300x250,MH,31,M,50.0,0.04345102222009531,0.40260658649512765,0,0
2025-05-27 17:07:34.950117,AUCTION_040203,24.425961971628745,1.4952257569350251,gaming_community,gaming,desktop,15,6,sidebar,300x250,GM,25,O,35.0,0.4170070699536703,0.32637111274583114,0,0
2025-05-23 17:44:28.718155,AUCTION_069325,17.69152400174381,0.44501462656362106,food_lovers,food,tablet,21,3,sidebar,300x250,TO,21,F,15.0,0.41019119153849964,0.11637658508054086,1,0
2025-05-25 07:21:17.576923,AUCTION_057862,13.03385864165141,0.7437877849879724,business_professionals,education,mobile,15,4,top,300x250,JO,35,F,50.0,0.2141422522070079,0.2059407929833602,0,0
2025-06-07 10:16:13.731480,AUCTION_052991,23.2948622872648,0.4854476194473734,students,gaming,mobile,0,6,top,320x50,EG,18,F,35.0,0.22297536832768355,0.11433517533183492,1,0
2025-05-15 01:31:21.935994,AUCTION_089245,12.886892087187604,0.7136318744858878,students,food,mobile,16,2,bottom,728x90,BR,28,M,15.0,0.024411245706768395,0.045423840013041825,0,0
2025-05-17 10:01:41.571526,AUCTION_026873,17.098629521156827,0.6031882457611847,sports_fans,travel,mobile,1,1,bottom,728x90,AL,24,F,90.0,0.025062703581947617,0.16975095374595103,0,0
2025-05-14 09:38:49.110898,AUCTION_062596,20.484883762020107,0.4739196527022142,fashion_shoppers,business,tablet,2,6,content,300x250,GN,18,M,70.0,0.07359803073337716,0.3150767076505219,0,0
2025-05-24 07:50:19.596976,AUCTION_047745,6.094617122992183,0.8034962061052803,gaming_community,business,desktop,2,4,top,728x90,AD,40,M,70.0,0.06621492728964687,0.5427646865122582,1,1
2025-06-07 23:28:38.245814,AUCTION_040990,6.906733960177183,0.87925649794301,fashion_shoppers,electronics,mobile,14,1,sidebar,300x250,DM,37,M,45.0,0.014600726035200903,0.24154149623564888,0,0
2025-06-04 22:53:51.344564,AUCTION_013928,19.411448360883536,0.6544019656844161,students,education,mobile,10,3,top,300x250,TM,32,M,50.0,0.3705106629118985,0.29554070979020636,0,0
2025-05-26 23:38:47.819407,AUCTION_094953,18.956961944793612,0.35836642150846293,fashion_shoppers,sports,mobile,2,3,sidebar,160x600,JO,27,F,25.0,0.02898056765599772,0.08240215820796414,1,0
2025-06-04 04:09:35.678916,AUCTION_018742,6.178470454389765,0.7510120615693059,gaming_community,travel,mobile,3,5,sidebar,320x50,ME,35,F,90.0,0.035763539566944454,0.34686113268576685,1,1
2025-05-23 01:09:51.923697,AUCTION_001057,6.1865201119242315,1.0449882031401578,students,gaming,desktop,3,0,sidebar,300x250,HR,18,F,35.0,0.259132596313615,0.23808810020475193,0,0
2025-05-29 22:21:15.178686,AUCTION_004337,12.19303051668528,0.5338977012480098,sports_fans,electronics,mobile,11,6,sidebar,320x50,MU,41,F,45.0,0.015290636479706684,0.2198350756308028,0,0
2025-06-05 19:14:13.781897,AUCTION_034170,8.678915104841856,0.4157161513932028,food_lovers,gaming,mobile,18,1,top,300x250,UZ,22,M,35.0,0.09077986234885059,0.046981102427799855,0,0
2025-06-01 01:10:38.774888,AUCTION_096505,9.557010336984318,0.7075199769134856,tech_enthusiasts,electronics,mobile,14,4,bottom,300x250,NR,39,F,45.0,0.23752268361616677,0.32634890615338336,0,0
2025-05-15 00:32:48.410745,AUCTION_002029,19.22565422071025,0.5048583207663921,travel_enthusiasts,fashion,mobile,15,2,bottom,160x600,SR,35,F,30.0,0.032782293904873215,0.08136771904692293,0,0
2025-06-03 15:44:03.882196,AUCTION_001430,12.524790324786524,1.4383644820332055,food_lovers,travel,mobile,10,2,bottom,728x90,UZ,29,M,90.0,0.024230482810373526,0.17426753054776564,0,0
2025-05-21 10:44:26.417028,AUCTION_035083,9.3853784481404,0.8439972576303882,fashion_shoppers,fashion,mobile,13,3,bottom,300x250,SB,46,M,30.0,0.1491855529770642,0.1447485641893413,0,0
2025-06-07 01:31:32.959873,AUCTION_033931,12.63977661271922,1.005431373352756,students,electronics,mobile,19,2,content,160x600,AL,33,F,45.0,0.1851884421556063,0.14018757243794877,0,0
2025-05-26 05:05:09.649765,AUCTION_055375,19.85545080186749,0.3231948469037029,travel_enthusiasts,electronics,mobile,20,2,content,728x90,CI,26,M,45.0,0.06360904459349236,0.13159047667456675,0,0
2025-05-14 11:23:30.692282,AUCTION_022824,7.238248119165148,1.4904407289550483,tech_enthusiasts,electronics,desktop,10,4,content,300x250,DZ,36,F,45.0,0.20064159531791093,0.4403765506689878,0,0
2025-05-27 14:39:41.096108,AUCTION_073646,6.754238871459097,0.2772674212656446,fashion_shoppers,sports,desktop,13,2,bottom,728x90,JO,41,M,25.0,0.012074664307040546,0.3921082219075115,0,0
2025-05-26 19:02:02.880209,AUCTION_025269,12.232258159512213,0.39086697935354825,tech_enthusiasts,sports,desktop,7,5,top,300x250,SY,42,M,25.0,0.06718467736086015,0.37730625424504677,0,0
2025-06-06 07:07:51.800334,AUCTION_064034,20.666011987532862,0.596542338053383,travel_enthusiasts,electronics,mobile,14,0,top,300x250,CU,20,M,45.0,0.15547600189489738,0.12723472927794133,0,0
2025-06-05 22:05:29.144640,AUCTION_014805,9.088924198725344,1.2070796036073026,sports_fans,business,desktop,7,5,top,728x90,LI,29,F,70.0,0.04191450564002644,0.4693896689596064,0,0
2025-05-13 16:16:10.949709,AUCTION_060297,15.624453833671645,0.2658395844379919,food_lovers,food,tablet,12,2,content,320x50,LB,36,M,15.0,0.11178582063310863,0.14748144142768982,0,0
2025-05-27 02:33:17.568404,AUCTION_050078,13.878729936243287,1.796439449529761,parents,electronics,desktop,22,4,sidebar,160x600,NZ,29,F,45.0,0.03016501441588557,0.2974332990738311,0,0
2025-06-07 20:31:32.300191,AUCTION_031591,19.873321849209,0.4427423296591134,students,food,mobile,20,1,top,160x600,AO,43,M,15.0,0.05628184212728731,0.05677764515035419,0,0
2025-05-18 07:34:54.034383,AUCTION_000585,17.909878614442384,1.966376274166101,gaming_community,gaming,desktop,1,1,content,300x250,TH,44,M,35.0,0.3522292022215447,0.3602415689303356,1,0
2025-05-27 13:27:43.165104,AUCTION_036904,8.672741296300298,0.6210816222309022,travel_enthusiasts,sports,mobile,1,0,top,300x250,LV,35,M,25.0,0.06296789299933357,0.08358483151290827,0,0
2025-05-31 13:47:48.115151,AUCTION_021332,9.93878424902445,0.8426985561299755,food_lovers,food,mobile,0,4,top,300x250,MM,27,M,15.0,0.4354742506489245,0.04255249885630392,0,0
2025-06-07 07:30:33.118125,AUCTION_039456,7.83100065596686,0.6819348720845156,gaming_community,travel,mobile,6,4,sidebar,160x600,IS,33,F,90.0,0.0363364692698369,0.23979505410940893,0,0
